 40.825        144.648 
 40.818        144.648 
 40.809        144.649 
 40.802        144.649 
 40.796        144.65 
 40.79         144.651 
 40.785        144.651 
 40.779        144.651 
 40.774        144.651 
 40.768        144.65 
 40.761        144.649 
 40.755        144.648 
 40.749        144.644 
 40.742        144.64 
 40.736        144.636 
 40.729        144.633 
 40.722        144.63 
 40.715        144.627 
 40.707        144.624 
 40.698        144.619 
 40.69         144.615 
 40.684        144.612 
 40.678        144.608 
 40.673        144.604 
 40.669        144.602 
 40.664        144.599 
 40.661        144.596 
 40.654        144.593 
 40.645        144.589 
 40.639        144.586 
 40.629        144.582 
 40.62         144.58 
 40.613        144.578 
 40.607        144.575 
 40.599        144.572 
 40.592        144.57 
 40.584        144.568 
 40.576        144.565 
 40.568        144.562 
 40.559        144.558 
 40.552        144.554 
 40.543        144.55 
 40.533        144.545 
 40.525        144.541 
 40.518        144.536 
 40.511        144.531 
 40.506        144.528 
 40.499        144.522 
 40.496        144.519 
 40.491        144.513 
 40.485        144.506 
 40.477        144.499 
 40.471        144.493 
 40.464        144.485 
 40.458        144.478 
 40.45         144.467 
 40.445        144.461 
 40.437        144.453 
 40.43         144.445 
 40.423        144.436 
 40.419        144.43 
 40.414        144.424 
 40.409        144.42 
 40.402        144.415 
 40.397        144.41 
 40.391        144.403 
 40.387        144.397 
 40.382        144.391 
 40.373        144.386 
 40.365        144.384 
 40.355        144.383 
 40.345        144.384 
 40.335        144.389 
 40.327        144.395 
 40.322        144.397 
 40.317        144.4 
 40.312        144.402 
 40.305        144.406 
 40.299        144.408 
 40.29         144.41 
 40.282        144.41 
 40.272        144.41 
 40.264        144.409 
 40.256        144.407 
 40.25         144.406 
 40.241        144.404 
 40.235        144.402 
 40.227        144.399 
 40.221        144.394 
 40.216        144.391 
 40.211        144.385 
 40.206        144.38 
 40.201        144.375 
 40.194        144.369 
 40.19         144.364 
 40.183        144.357 
 40.178        144.351 
 40.172        144.345 
 40.166        144.341 
 40.159        144.336 
 40.151        144.331 
 40.144        144.328 
 40.139        144.325 
 40.131        144.321 
 40.125        144.319 
 40.118        144.318 
 40.111        144.318 
 40.103        144.319 
 40.095        144.321 
 40.085        144.322 
 40.076        144.321 
 40.068        144.321 
 40.059        144.319 
 40.052        144.318 
 40.045        144.317 
 40.037        144.316 
 40.027        144.312 
 40.018        144.309 
 40.012        144.307 
 40.006        144.305 
 40.001        144.305 
 39.997        144.304 
 39.993        144.303 
 39.987        144.303 
 39.982        144.303 
 39.977        144.302 
 39.971        144.304 
 39.966        144.305 
 39.962        144.307 
 39.957        144.31 
 39.952        144.313 
 39.947        144.318 
