141.20  32.40   -34.00000 
141.20  36.00   -34.17110 
142.40  39.00   -34.20000 
141.20  32.20   -34.30000 
146.20  43.20   -34.30350 
141.20  32.00   -34.60000 
144.20  42.00   -34.61520 
145.40  42.80   -34.63910 
143.20  41.80   -34.67350 
142.40  39.20   -34.80000 
142.20  38.20   -34.80000 
142.00  37.60   -34.98200 
144.80  42.40   -34.98710 
141.20  31.80   -35.00000 
142.40  39.40   -35.20000 
141.20  31.60   -35.30000 
141.20  31.40   -35.30000 
141.20  31.20   -35.30000 
141.20  31.00   -35.30000 
141.80  37.20   -35.35980 
143.00  41.60   -35.49890 
142.40  39.60   -35.50000 
145.00  42.60   -35.67770 
142.40  39.80   -35.80000 
141.40  36.40   -35.80820 
141.60  36.80   -35.86640 
146.60  43.40   -35.88450 
142.20  38.40   -35.90000 
143.40  42.00   -35.95890 
142.40  40.00   -36.00000 
143.60  42.00   -36.04270 
141.00  35.60   -36.07760 
142.80  41.40   -36.27250 
141.00  35.40   -36.34160 
144.00  42.00   -36.45320 
142.40  40.20   -36.50000 
142.00  37.80   -36.50360 
141.00  35.80   -36.59560 
143.80  42.00   -36.70490 
142.20  38.60   -36.80000 
142.60  41.20   -36.81340 
142.40  40.40   -36.90000 
141.00  35.20   -36.97010 
141.20  36.20   -37.01880 
141.00  34.20   -37.20770 
141.00  34.40   -37.22360 
141.60  30.20   -37.34870 
141.00  34.60   -37.44040 
141.00  35.00   -37.49130 
142.40  40.60   -37.50000 
141.00  34.00   -37.51700 
141.80  37.40   -37.53430 
141.60  37.00   -37.59430 
142.20  38.80   -37.60000 
141.00  34.80   -37.61310 
142.00  38.00   -37.78220 
143.20  42.00   -37.84150 
141.40  30.60   -37.94630 
141.00  33.80   -38.09860 
142.40  40.80   -38.10000 
141.00  36.00   -38.27990 
142.20  39.00   -38.30000 
144.40  42.20   -38.39310 
147.00  43.60   -38.44680 
142.40  41.00   -38.50000 
141.40  36.60   -38.76400 
141.00  33.60   -38.78390 
145.60  43.00   -38.92340 
143.00  41.80   -38.98530 
142.00  38.20   -39.00000 
145.20  42.80   -39.11200 
141.00  32.80   -39.20000 
142.20  39.20   -39.30000 
146.00  43.20   -39.32610 
141.00  33.40   -39.39060 
141.80  37.60   -39.51300 
141.60  30.00   -39.68530 
141.00  33.20   -39.81570 
142.20  39.40   -39.90000 
141.60  37.20   -40.00000 
141.00  33.00   -40.00000 
142.20  39.60   -40.30000 
142.00  38.40   -40.30000 
141.20  36.40   -40.41870 
142.80  41.60   -40.52150 
142.20  39.80   -40.70000 
144.60  42.40   -40.82630 
143.40  42.20   -40.86460 
142.20  40.00   -40.90000 
142.60  41.40   -40.96040 
141.20  30.80   -41.03950 
141.00  36.20   -41.10830 
141.80  37.80   -41.19320 
141.40  36.80   -41.20230 
144.80  42.60   -41.25400 
146.40  43.40   -41.37170 
142.20  40.20   -41.40000 
142.40  41.20   -41.48750 
142.00  38.60   -41.50000 
141.00  32.60   -41.50000 
140.80  35.80   -41.53710 
140.80  35.60   -41.60580 
142.20  40.40   -41.80000 
144.20  42.20   -41.88820 
