133.4	45.2	439.272
133.6	45.2	431.195
133.8	45.2	423.258
134	45.2	415.26
134.2	45.2	407.049
134.4	45.2	398.958
134.6	45.2	393.617
134.8	45.2	389.151
135	45.2	385.714
135.2	45.2	382.672
135.4	45.2	379.202
135.6	45.2	375.07
135.8	45.2	370.561
136	45.2	366.393
136.2	45.2	363.56
136.4	45.2	361.1
136.6	45.2	358.732
136.8	45.2	355.857
137	45.2	354.111
137.2	45.2	351.113
137.4	45.2	347.955
137.6	45.2	345.602
137.8	45.2	342.442
138	45.2	339.431
138.2	45.2	336.635
138.4	45.2	333.96
138.6	45.2	330.87
138.8	45.2	327.758
139	45.2	325.093
139.2	45.2	322.584
139.4	45.2	319.946
139.6	45.2	317.271
139.8	45.2	314.71
140	45.2	312.462
140.2	45.2	310.028
140.4	45.2	307.818
140.6	45.2	305.522
140.8	45.2	302.857
141	45.2	299.73
141.2	45.2	297.79
141.4	45.2	296.23
141.6	45.2	293.956
141.8	45.2	291.157
142	45.2	287.849
142.2	45.2	284.828
142.4	45.2	282.162
142.6	45.2	279.223
142.8	45.2	276.362
143	45.2	273.733
143.2	45.2	270.771
143.4	45.2	267.787
143.6	45.2	265.244
143.8	45.2	262.106
144	45.2	258.884
144.2	45.2	255.491
144.4	45.2	252.611
144.6	45.2	250.549
144.8	45.2	246.334
145	45.2	242.816
145.2	45.2	239.338
145.4	45.2	235.922
145.6	45.2	232.003
145.8	45.2	227.977
146	45.2	224.524
146.2	45.2	220.953
146.4	45.2	216.665
146.6	45.2	212.34
146.8	45.2	208.931
147	45.2	206.222
128	45	634.679
128.2	45	628.046
128.4	45	621.362
128.6	45	614.621
128.8	45	607.821
129	45	600.956
129.2	45	594.026
129.4	45	587.029
129.6	45	579.968
129.8	45	572.844
130	45	565.662
130.2	45	558.422
130.4	45	551.13
130.6	45	543.825
130.8	45	536.683
131	45	529.421
131.2	45	522.139
131.4	45	514.882
131.6	45	507.631
131.8	45	500.303
132	45	492.787
132.2	45	485.16
132.4	45	477.477
132.6	45	469.77
132.8	45	462.092
133	45	454.492
133.2	45	446.87
133.4	45	438.587
133.6	45	430.226
133.8	45	421.982
134	45	413.895
134.2	45	406.042
134.4	45	398.596
134.6	45	391.315
134.8	45	384.981
135	45	379.658
135.2	45	374.823
135.4	45	369.783
135.6	45	364.15
135.8	45	358.105
136	45	352.908
136.2	45	350.301
136.4	45	347.409
136.6	45	344.848
136.8	45	341.777
137	45	338.927
137.2	45	335.464
137.4	45	331.988
137.6	45	329.181
137.8	45	326.556
138	45	324.219
138.2	45	321.958
138.4	45	319.472
138.6	45	316.451
138.8	45	313.153
139	45	310.554
139.2	45	308.042
139.4	45	305.162
139.6	45	302.028
139.8	45	299.76
140	45	297.879
140.2	45	295.263
140.4	45	292.806
140.6	45	290.043
140.8	45	287.158
141	45	284.275
141.2	45	282.117
141.4	45	280.045
141.6	45	277.401
141.8	45	274.381
142	45	270.998
142.2	45	267.804
142.4	45	265.032
142.6	45	262.176
142.8	45	259.12
143	45	256.38
143.2	45	252.997
143.4	45	249.972
143.6	45	247.928
143.8	45	244.331
144	45	240.962
144.2	45	237.545
144.4	45	234.527
144.6	45	231.937
144.8	45	228.455
145	45	225.055
145.2	45	221.527
145.4	45	217.446
145.6	45	213.066
145.8	45	208.86
146	45	205.837
146.2	45	202.041
146.4	45	196.313
146.6	45	190.958
146.8	45	186.401
147	45	182.293
128	44.8	634.232
128.2	44.8	627.601
128.4	44.8	620.919
128.6	44.8	614.185
128.8	44.8	607.394
129	44.8	600.545
129.2	44.8	593.635
129.4	44.8	586.664
129.6	44.8	579.633
129.8	44.8	572.542
130	44.8	565.392
130.2	44.8	558.183
130.4	44.8	550.922
130.6	44.8	543.632
130.8	44.8	536.353
131	44.8	529.035
131.2	44.8	521.768
131.4	44.8	514.583
131.6	44.8	507.459
131.8	44.8	500.294
132	44.8	492.655
132.2	44.8	484.947
132.4	44.8	477.223
132.6	44.8	469.471
132.8	44.8	461.683
133	44.8	453.863
133.2	44.8	446.043
133.4	44.8	437.882
133.6	44.8	429.624
133.8	44.8	421.481
134	44.8	413.614
134.2	44.8	406.194
134.4	44.8	399.18
134.6	44.8	390.586
134.8	44.8	382.826
135	44.8	376.117
135.2	44.8	370.063
135.4	44.8	364.104
135.6	44.8	357.786
135.8	44.8	351.091
136	44.8	346.118
136.2	44.8	342.317
136.4	44.8	338.57
136.6	44.8	334.9
136.8	44.8	330.908
137	44.8	326.729
137.2	44.8	322.215
137.4	44.8	317.864
137.6	44.8	314.435
137.8	44.8	312.062
138	44.8	310.188
138.2	44.8	308.247
138.4	44.8	305.777
138.6	44.8	302.627
138.8	44.8	298.845
139	44.8	296.439
139.2	44.8	293.949
139.4	44.8	290.682
139.6	44.8	287.409
139.8	44.8	284.77
140	44.8	282.538
140.2	44.8	280.064
140.4	44.8	277.277
140.6	44.8	274.246
140.8	44.8	271.256
141	44.8	268.442
141.2	44.8	266.173
141.4	44.8	263.593
141.6	44.8	260.467
141.8	44.8	257.408
142	44.8	253.944
142.2	44.8	250.621
142.4	44.8	247.903
142.6	44.8	245.071
142.8	44.8	241.512
143	44.8	238.587
143.2	44.8	235.589
143.4	44.8	232.808
143.6	44.8	230.155
143.8	44.8	226.859
144	44.8	223.415
144.2	44.8	219.656
144.4	44.8	216.27
144.6	44.8	213.395
144.8	44.8	210.297
145	44.8	207.017
145.2	44.8	203.494
145.4	44.8	198.361
145.6	44.8	193.21
145.8	44.8	188.437
146	44.8	184.255
146.2	44.8	179.578
146.4	44.8	173.835
146.6	44.8	168.104
146.8	44.8	162.784
147	44.8	157.68
128	44.6	633.85
128.2	44.6	627.219
128.4	44.6	620.538
128.6	44.6	613.808
128.8	44.6	607.025
129	44.6	600.189
129.2	44.6	593.298
129.4	44.6	586.352
129.6	44.6	579.353
129.8	44.6	572.301
130	44.6	565.196
130.2	44.6	558.038
130.4	44.6	550.823
130.6	44.6	543.547
130.8	44.6	536.195
131	44.6	528.819
131.2	44.6	521.501
131.4	44.6	514.253
131.6	44.6	507.028
131.8	44.6	499.724
132	44.6	492.117
132.2	44.6	484.423
132.4	44.6	476.697
132.6	44.6	468.933
132.8	44.6	461.098
133	44.6	453.168
133.2	44.6	445.246
133.4	44.6	437.162
133.6	44.6	429.036
133.8	44.6	420.998
134	44.6	413.122
134.2	44.6	405.392
134.4	44.6	397.574
134.6	44.6	389.261
134.8	44.6	381.297
135	44.6	374.107
135.2	44.6	367.644
135.4	44.6	361.657
135.6	44.6	355.918
135.8	44.6	350.294
136	44.6	344.099
136.2	44.6	338.605
136.4	44.6	333.48
136.6	44.6	328.463
136.8	44.6	323.231
137	44.6	317.678
137.2	44.6	311.813
137.4	44.6	306.144
137.6	44.6	301.796
137.8	44.6	299.229
138	44.6	297.169
138.2	44.6	294.81
138.4	44.6	291.381
138.6	44.6	287.897
138.8	44.6	284.542
139	44.6	281.922
139.2	44.6	279.201
139.4	44.6	275.958
139.6	44.6	272.611
139.8	44.6	269.616
140	44.6	267.111
140.2	44.6	264.815
140.4	44.6	261.688
140.6	44.6	258.371
140.8	44.6	255.313
141	44.6	252.387
141.2	44.6	250.197
141.4	44.6	247.202
141.6	44.6	243.455
141.8	44.6	240.462
142	44.6	237.34
142.2	44.6	234.229
142.4	44.6	231.198
142.6	44.6	228.145
142.8	44.6	224.693
143	44.6	221.37
143.2	44.6	218.551
143.4	44.6	215.962
143.6	44.6	212.724
143.8	44.6	209.569
144	44.6	206.198
144.2	44.6	201.959
144.4	44.6	198.666
144.6	44.6	195.31
144.8	44.6	191.683
145	44.6	187.757
145.2	44.6	183.363
145.4	44.6	177.98
145.6	44.6	172.364
145.8	44.6	166.927
146	44.6	161.736
146.2	44.6	156.325
146.4	44.6	150.453
146.6	44.6	144.515
146.8	44.6	138.773
147	44.6	133.166
128	44.4	633.524
128.2	44.4	626.891
128.4	44.4	620.211
128.6	44.4	613.483
128.8	44.4	606.706
129	44.4	599.88
129.2	44.4	593.005
129.4	44.4	586.083
129.6	44.4	579.116
129.8	44.4	572.104
